month,day,year,region,site,burn_year,transect,plot,book,species,height_cm,basal_diameter_cm,age,safe_site,radius_m,area_sampled_m2,notes
june,13,2019,Yakutsk,Korova,2002,1,25,Siberia_2019_1,Larix cajanderi,127,1.45,7,hummock,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,25,Siberia_2019_1,Pinus sylvestris,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,13,2019,Yakutsk,Korova,2002,1,25,Siberia_2019_1,Betula platyphylla,73,0.75,6,hummock,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,25,Siberia_2019_1,Betula platyphylla,44,0.2,4,no,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,25,Siberia_2019_1,Betula platyphylla,76,0.58,6,hummock,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,25,Siberia_2019_1,Betula platyphylla,167,1.1,6,hummock,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,25,Siberia_2019_1,Betula platyphylla,208,2.12,6,no,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,25,Siberia_2019_1,Populus tremula,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,13,2019,Yakutsk,Korova,2002,1,75,Siberia_2019_1,Larix cajanderi,23.5,0.25,4,hummock,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,75,Siberia_2019_1,Larix cajanderi,44.5,0.55,5,hummock,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,75,Siberia_2019_1,Larix cajanderi,18,0.3,4,hummock,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,75,Siberia_2019_1,Larix cajanderi,54,0.73,5,hummock,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,75,Siberia_2019_1,Larix cajanderi,134,1.42,5,hummock,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,75,Siberia_2019_1,Pinus sylvestris,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,13,2019,Yakutsk,Korova,2002,1,75,Siberia_2019_1,Betula platyphylla,53,0.55,7,no,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,75,Siberia_2019_1,Betula platyphylla,73,0.78,7,hummock,2,12.5663706143592,browsed
june,13,2019,Yakutsk,Korova,2002,1,75,Siberia_2019_1,Betula platyphylla,212,2.22,7,hummock,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,75,Siberia_2019_1,Betula platyphylla,74,0.73,7,no,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,75,Siberia_2019_1,Betula platyphylla,255,2.9,7,no,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,75,Siberia_2019_1,Populus tremula,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,13,2019,Yakutsk,Korova,2002,1,150,Siberia_2019_1,Larix cajanderi,43.5,0.51,5,hummock,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,150,Siberia_2019_1,Larix cajanderi,91,1.1,4,hummock,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,150,Siberia_2019_1,Larix cajanderi,21.5,0.3,5,depression,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,150,Siberia_2019_1,Larix cajanderi,57.5,0.74,5,hummock,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,150,Siberia_2019_1,Larix cajanderi,187,1.8,5,hummock,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,150,Siberia_2019_1,Pinus sylvestris,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,13,2019,Yakutsk,Korova,2002,1,150,Siberia_2019_1,Betula platyphylla,225,2.45,5,depression,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,150,Siberia_2019_1,Betula platyphylla,130,1.07,5,hummock,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,150,Siberia_2019_1,Betula platyphylla,310,3.12,5,no,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,150,Siberia_2019_1,Betula platyphylla,21.9,0.6,5,hummock,2,12.5663706143592,height listed as 219 in notebook but entered here as 21.9 to match basal diameter
june,13,2019,Yakutsk,Korova,2002,1,150,Siberia_2019_1,Betula platyphylla,102,0.84,5,no,2,12.5663706143592,NA
june,13,2019,Yakutsk,Korova,2002,1,150,Siberia_2019_1,Populus tremula,89,0.82,7,depression,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,-25,Siberia_2019_1,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,14,2019,Yakutsk,ROB,2002,2,-25,Siberia_2019_1,Pinus sylvestris,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,14,2019,Yakutsk,ROB,2002,2,-25,Siberia_2019_1,Betula platyphylla,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,14,2019,Yakutsk,ROB,2002,2,-25,Siberia_2019_1,Populus tremula,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,14,2019,Yakutsk,ROB,2002,2,25,Siberia_2019_1,Larix cajanderi,42,0.65,6,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,25,Siberia_2019_1,Larix cajanderi,145,1.95,7,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,25,Siberia_2019_1,Larix cajanderi,109,2,7,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,25,Siberia_2019_1,Larix cajanderi,240,2.56,7,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,25,Siberia_2019_1,Larix cajanderi,520,6.22,13,no,2,12.5663706143592,height listed as 5.20 in notebook but entered here as 520
june,14,2019,Yakutsk,ROB,2002,2,25,Siberia_2019_1,Pinus sylvestris,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,14,2019,Yakutsk,ROB,2002,2,25,Siberia_2019_1,Betula platyphylla,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,14,2019,Yakutsk,ROB,2002,2,25,Siberia_2019_1,Populus tremula,NA,NA,NA,NA,2,12.5663706143592,zero recruits; some aspen recruits noted outside of plot
june,14,2019,Yakutsk,ROB,2002,2,75,Siberia_2019_1,Larix cajanderi,425,3.46,13,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,75,Siberia_2019_1,Larix cajanderi,395,3.66,13,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,75,Siberia_2019_1,Larix cajanderi,89,1.35,6,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,75,Siberia_2019_1,Larix cajanderi,605,5.06,13,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,75,Siberia_2019_1,Larix cajanderi,510,5.95,13,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,75,Siberia_2019_1,Pinus sylvestris,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,14,2019,Yakutsk,ROB,2002,2,75,Siberia_2019_1,Betula platyphylla,280,1.79,8,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,75,Siberia_2019_1,Betula platyphylla,85,0.71,5,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,75,Siberia_2019_1,Betula platyphylla,340,2.55,10,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,75,Siberia_2019_1,Betula platyphylla,259,1.33,10,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,75,Siberia_2019_1,Betula platyphylla,395,3.22,10,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,75,Siberia_2019_1,Populus tremula,275,1.68,8,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,75,Siberia_2019_1,Populus tremula,141,1.2,7,no,2,12.5663706143592,browsed
june,14,2019,Yakutsk,ROB,2002,2,150,Siberia_2019_1,Larix cajanderi,310,3.05,13,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,150,Siberia_2019_1,Larix cajanderi,158,1.75,9,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,150,Siberia_2019_1,Larix cajanderi,200,2,8,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,150,Siberia_2019_1,Larix cajanderi,27,0.32,6,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,150,Siberia_2019_1,Larix cajanderi,49,0.95,7,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,150,Siberia_2019_1,Pinus sylvestris,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,14,2019,Yakutsk,ROB,2002,2,150,Siberia_2019_1,Betula platyphylla,162,1.44,9,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,150,Siberia_2019_1,Betula platyphylla,316,4.22,11,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,150,Siberia_2019_1,Betula platyphylla,282,2.12,9,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,150,Siberia_2019_1,Betula platyphylla,162,1.18,8,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,150,Siberia_2019_1,Betula platyphylla,168,1.88,8,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,2,150,Siberia_2019_1,Populus tremula,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,14,2019,Yakutsk,ROB,2002,3,-25,Siberia_2019_1,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,14,2019,Yakutsk,ROB,2002,3,-25,Siberia_2019_1,Pinus sylvestris,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,14,2019,Yakutsk,ROB,2002,3,-25,Siberia_2019_1,Betula platyphylla,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,14,2019,Yakutsk,ROB,2002,3,-25,Siberia_2019_1,Populus tremula,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,14,2019,Yakutsk,ROB,2002,3,25,Siberia_2019_1,Larix cajanderi,30.5,0.38,6,woody_debris,2,12.5663706143592,most larch recruits have browse evidence at ~70-80 cm high
june,14,2019,Yakutsk,ROB,2002,3,25,Siberia_2019_1,Larix cajanderi,128,1.23,6,no,2,12.5663706143592,"browsed, most larch recruits have browse evidence at ~70-80 cm high"
june,14,2019,Yakutsk,ROB,2002,3,25,Siberia_2019_1,Larix cajanderi,155,1.38,6,no,2,12.5663706143592,"browsed, most larch recruits have browse evidence at ~70-80 cm high"
june,14,2019,Yakutsk,ROB,2002,3,25,Siberia_2019_1,Larix cajanderi,98,0.68,6,no,2,12.5663706143592,most larch recruits have browse evidence at ~70-80 cm high
june,14,2019,Yakutsk,ROB,2002,3,25,Siberia_2019_1,Larix cajanderi,62,0.51,6,no,2,12.5663706143592,most larch recruits have browse evidence at ~70-80 cm high
june,14,2019,Yakutsk,ROB,2002,3,25,Siberia_2019_1,Pinus sylvestris,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,14,2019,Yakutsk,ROB,2002,3,25,Siberia_2019_1,Betula platyphylla,92,0.82,7,no,2,12.5663706143592,a lot of birch recruits appear to be resprouts because coming up in clumps
june,14,2019,Yakutsk,ROB,2002,3,25,Siberia_2019_1,Betula platyphylla,190,1.59,8,no,2,12.5663706143592,"browsed, a lot of birch recruits appear to be resprouts because coming up in clumps"
june,14,2019,Yakutsk,ROB,2002,3,25,Siberia_2019_1,Betula platyphylla,400,3.29,8,no,2,12.5663706143592,a lot of birch recruits appear to be resprouts because coming up in clumps
june,14,2019,Yakutsk,ROB,2002,3,25,Siberia_2019_1,Betula platyphylla,172,1.35,8,no,2,12.5663706143592,a lot of birch recruits appear to be resprouts because coming up in clumps
june,14,2019,Yakutsk,ROB,2002,3,25,Siberia_2019_1,Betula platyphylla,126,0.95,8,no,2,12.5663706143592,a lot of birch recruits appear to be resprouts because coming up in clumps
june,14,2019,Yakutsk,ROB,2002,3,25,Siberia_2019_1,Populus tremula,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,14,2019,Yakutsk,ROB,2002,3,75,Siberia_2019_1,Larix cajanderi,54,0.8,6,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,3,75,Siberia_2019_1,Pinus sylvestris,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,14,2019,Yakutsk,ROB,2002,3,75,Siberia_2019_1,Betula platyphylla,112,0.98,10,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,3,75,Siberia_2019_1,Betula platyphylla,310,2.25,12,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,3,75,Siberia_2019_1,Betula platyphylla,343,2.58,11,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,3,75,Siberia_2019_1,Betula platyphylla,280,2.6,10,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,3,75,Siberia_2019_1,Betula platyphylla,537,4.1,12,no,2,12.5663706143592,resprout
june,14,2019,Yakutsk,ROB,2002,3,75,Siberia_2019_1,Populus tremula,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,14,2019,Yakutsk,ROB,2002,3,150,Siberia_2019_1,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,14,2019,Yakutsk,ROB,2002,3,150,Siberia_2019_1,Pinus sylvestris,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,14,2019,Yakutsk,ROB,2002,3,150,Siberia_2019_1,Betula platyphylla,210,2.45,8,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,3,150,Siberia_2019_1,Betula platyphylla,92,1.1,7,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,3,150,Siberia_2019_1,Betula platyphylla,145,1.5,8,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,3,150,Siberia_2019_1,Betula platyphylla,287,2.23,9,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,3,150,Siberia_2019_1,Betula platyphylla,448,6.45,9,no,2,12.5663706143592,NA
june,14,2019,Yakutsk,ROB,2002,3,150,Siberia_2019_1,Populus tremula,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,15,2019,Yakutsk,FRK,2002,3,-25,Siberia_2019_1,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,15,2019,Yakutsk,FRK,2002,3,-25,Siberia_2019_1,Pinus sylvestris,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,15,2019,Yakutsk,FRK,2002,3,-25,Siberia_2019_1,Betula platyphylla,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,15,2019,Yakutsk,FRK,2002,3,-25,Siberia_2019_1,Populus tremula,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,15,2019,Yakutsk,FRK,2002,3,25,Siberia_2019_1,Larix cajanderi,137,1.2,7,tree_root,2,12.5663706143592,root = larch
june,15,2019,Yakutsk,FRK,2002,3,25,Siberia_2019_1,Larix cajanderi,88,0.85,6,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,25,Siberia_2019_1,Larix cajanderi,33,0.35,6,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,25,Siberia_2019_1,Larix cajanderi,385,3.65,10,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,25,Siberia_2019_1,Larix cajanderi,113,1.22,6,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,25,Siberia_2019_1,Pinus sylvestris,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,15,2019,Yakutsk,FRK,2002,3,25,Siberia_2019_1,Betula platyphylla,200,1.34,10,tree_root,2,12.5663706143592,root = larch
june,15,2019,Yakutsk,FRK,2002,3,25,Siberia_2019_1,Betula platyphylla,340,4.45,10,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,25,Siberia_2019_1,Betula platyphylla,81,0.4,10,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,25,Siberia_2019_1,Betula platyphylla,134,0.9,10,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,25,Siberia_2019_1,Betula platyphylla,220,2.23,10,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,25,Siberia_2019_1,Populus tremula,NA,NA,NA,NA,2,12.5663706143592,zero recruits; a couple of aspen recruits near plot but not in it
june,15,2019,Yakutsk,FRK,2002,3,75,Siberia_2019_1,Larix cajanderi,133,1.52,9,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,75,Siberia_2019_1,Larix cajanderi,143,1.45,9,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,75,Siberia_2019_1,Larix cajanderi,334,3.12,9,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,75,Siberia_2019_1,Larix cajanderi,90,1.05,9,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,75,Siberia_2019_1,Larix cajanderi,37,0.45,10,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,75,Siberia_2019_1,Pinus sylvestris,91,1.33,9,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,75,Siberia_2019_1,Pinus sylvestris,55,0.6,4,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,75,Siberia_2019_1,Betula platyphylla,112,0.95,7,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,75,Siberia_2019_1,Populus tremula,310,2,12,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,75,Siberia_2019_1,Populus tremula,216,1.1,10,hummock,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,75,Siberia_2019_1,Populus tremula,250,1.92,10,hummock,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,75,Siberia_2019_1,Populus tremula,242,1.9,10,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,150,Siberia_2019_1,Larix cajanderi,85,0.83,8,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,150,Siberia_2019_1,Larix cajanderi,58,0.57,8,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,150,Siberia_2019_1,Larix cajanderi,410,3.96,13,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,150,Siberia_2019_1,Larix cajanderi,137,1.3,8,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,150,Siberia_2019_1,Larix cajanderi,82,0.95,7,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,150,Siberia_2019_1,Pinus sylvestris,11,0.18,2,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,150,Siberia_2019_1,Pinus sylvestris,12,0.2,2,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,150,Siberia_2019_1,Betula platyphylla,308,3.54,10,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,150,Siberia_2019_1,Betula platyphylla,319,3.26,10,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,150,Siberia_2019_1,Betula platyphylla,152,1,10,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,150,Siberia_2019_1,Betula platyphylla,380,3.55,10,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,150,Siberia_2019_1,Betula platyphylla,152,1.1,10,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,150,Siberia_2019_1,Populus tremula,52,0.25,4,no,2,12.5663706143592,NA
june,15,2019,Yakutsk,FRK,2002,3,150,Siberia_2019_1,Populus tremula,410,3.05,12,no,2,12.5663706143592,NA
june,22,2019,Cherskiy,ANS,2003,1,-25a,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,22,2019,Cherskiy,ANS,2003,1,-25b,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,22,2019,Cherskiy,ANS,2003,1,25,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,22,2019,Cherskiy,ANS,2003,1,50,Siberia_2019_5,Larix cajanderi,28.2,0.28,7,no,2,12.5663706143592,NA
june,22,2019,Cherskiy,ANS,2003,1,50,Siberia_2019_5,Larix cajanderi,24.5,0.33,6,no,2,12.5663706143592,NA
june,22,2019,Cherskiy,ANS,2003,1,50,Siberia_2019_5,Larix cajanderi,72,1.39,6,hummock,2,12.5663706143592,NA
june,22,2019,Cherskiy,ANS,2003,1,50,Siberia_2019_5,Larix cajanderi,47.8,0.62,6,hummock,2,12.5663706143592,NA
june,22,2019,Cherskiy,ANS,2003,1,50,Siberia_2019_5,Larix cajanderi,60.8,0.75,6,hummock,2,12.5663706143592,NA
june,22,2019,Cherskiy,ANS,2003,1,75,Siberia_2019_5,Larix cajanderi,49.5,0.75,6,no,2,12.5663706143592,NA
june,22,2019,Cherskiy,ANS,2003,1,75,Siberia_2019_5,Larix cajanderi,33.8,0.45,6,no,2,12.5663706143592,NA
june,22,2019,Cherskiy,ANS,2003,1,75,Siberia_2019_5,Larix cajanderi,42.2,0.73,6,no,2,12.5663706143592,NA
june,22,2019,Cherskiy,ANS,2003,1,75,Siberia_2019_5,Larix cajanderi,74.7,1.13,6,no,2,12.5663706143592,NA
june,22,2019,Cherskiy,ANS,2003,1,75,Siberia_2019_5,Larix cajanderi,56,0.65,6,hummock,2,12.5663706143592,NA
june,22,2019,Cherskiy,ANS,2003,1,100,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,22,2019,Cherskiy,ANS,2003,1,150,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,22,2019,Cherskiy,ANS,2003,1,250,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,23,2019,Cherskiy,ANS,2003,2,-50,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,23,2019,Cherskiy,ANS,2003,2,-25,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,23,2019,Cherskiy,ANS,2003,2,25,Siberia_2019_5,Larix cajanderi,25.6,0.3,5,tussock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,2,25,Siberia_2019_5,Larix cajanderi,24.8,0.38,7,tussock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,2,25,Siberia_2019_5,Larix cajanderi,6.5,0.14,6,tussock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,2,50,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,23,2019,Cherskiy,ANS,2003,2,75,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,23,2019,Cherskiy,ANS,2003,2,100,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,23,2019,Cherskiy,ANS,2003,2,150,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,23,2019,Cherskiy,ANS,2003,2,200,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,23,2019,Cherskiy,ANS,2003,3,-25b,Siberia_2019_5,Larix cajanderi,5.4,0.18,7,hummock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,-25b,Siberia_2019_5,Larix cajanderi,6.6,0.12,4,hummock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,-25b,Siberia_2019_5,Larix cajanderi,17.5,0.22,8,hummock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,-25b,Siberia_2019_5,Larix cajanderi,41.5,0.46,6,no,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,-25b,Siberia_2019_5,Larix cajanderi,19.5,0.22,7,no,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,-25a,Siberia_2019_5,Larix cajanderi,48.5,0.52,12,hummock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,-25a,Siberia_2019_5,Larix cajanderi,26.8,0.35,9,hummock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,-25a,Siberia_2019_5,Larix cajanderi,36.8,0.35,10,hummock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,-25a,Siberia_2019_5,Larix cajanderi,58.2,0.69,11,no,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,-25a,Siberia_2019_5,Larix cajanderi,66.5,0.75,9,hummock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,25,Siberia_2019_5,Larix cajanderi,295,2.64,11,hummock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,25,Siberia_2019_5,Larix cajanderi,88.1,0.82,11,hummock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,25,Siberia_2019_5,Larix cajanderi,65.4,1.04,7,hummock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,25,Siberia_2019_5,Larix cajanderi,114,1.18,8,hummock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,25,Siberia_2019_5,Larix cajanderi,155,1.54,11,hummock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,50,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,23,2019,Cherskiy,ANS,2003,3,75,Siberia_2019_5,Larix cajanderi,NA,NA,NA,NA,2,12.5663706143592,zero recruits
june,23,2019,Cherskiy,ANS,2003,3,100,Siberia_2019_5,Larix cajanderi,192,2.88,12,hummock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,100,Siberia_2019_5,Larix cajanderi,173,2.48,13,hummock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,100,Siberia_2019_5,Larix cajanderi,151.5,1.93,12,hummock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,100,Siberia_2019_5,Larix cajanderi,44.5,0.81,9,hummock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,100,Siberia_2019_5,Larix cajanderi,7.9,0.26,9,hummock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,150,Siberia_2019_5,Larix cajanderi,70,1.05,8,tussock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,150,Siberia_2019_5,Larix cajanderi,28.5,0.52,6,base_of_tree,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,150,Siberia_2019_5,Larix cajanderi,59.2,0.74,6,base_of_tree,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,150,Siberia_2019_5,Larix cajanderi,24.5,0.33,5,hummock,2,12.5663706143592,NA
june,23,2019,Cherskiy,ANS,2003,3,150,Siberia_2019_5,Larix cajanderi,39.5,0.48,5,hummock,2,12.5663706143592,NA
